time,x,y,z
13:43:28.529,0.38,-0.05,0.94
13:43:28.561,0.02,0.13,0.98
13:43:28.594,0.18,0.11,0.85
13:43:28.627,0.09,-0.08,0.89
13:43:28.661,0.01,0.06,0.94
13:43:28.694,-0.04,-0.01,0.95
13:43:28.726,0.12,-0.11,0.88
13:43:28.760,0.07,0.04,0.95
13:43:28.794,0.08,-0.02,0.93
13:43:28.827,0.05,-0.07,0.93
13:43:28.860,0.12,0.02,0.88
13:43:28.860,0.04,0.07,0.89
13:43:28.894,0.03,0.05,0.93
13:43:28.931,0.00,-0.16,0.91
13:43:28.963,-0.09,0.06,0.95
13:43:28.994,0.08,-0.01,0.90
13:43:29.025,0.05,-0.01,0.94
13:43:29.061,0.04,0.11,0.79
13:43:29.094,-0.03,-0.04,0.91
13:43:29.127,0.02,-0.08,0.88
13:43:29.161,-0.02,0.01,0.79
13:43:29.194,0.02,-0.04,0.87
13:43:29.227,0.13,0.03,0.91
13:43:29.260,0.13,-0.05,1.09
13:43:29.292,0.14,0.02,0.90
13:43:29.292,0.10,-0.02,1.14
13:43:29.327,-0.09,-0.03,1.08
13:43:29.361,-0.06,-0.04,1.02
13:43:29.394,0.02,-0.03,1.05
13:43:29.428,0.00,0.09,0.74
13:43:29.461,0.14,-0.08,0.75
13:43:29.494,-0.09,0.18,0.79
13:43:29.527,0.07,-0.10,0.64
13:43:29.560,-0.10,-0.16,0.76
13:43:29.591,-0.08,0.02,0.89
13:43:29.627,0.17,0.14,0.90
13:43:29.661,0.05,-0.04,0.93
13:43:29.694,0.14,-0.01,0.96
13:43:29.723,-0.09,0.11,0.62
13:43:29.758,0.21,-0.01,1.14
13:43:29.794,-0.18,0.32,0.57
13:43:29.794,0.11,-0.27,0.70
13:43:29.824,0.09,-0.29,0.98
13:43:29.859,-0.42,0.22,0.54
13:43:29.894,0.10,-0.55,1.09
13:43:29.927,-0.28,0.05,1.55
13:43:29.960,-0.54,0.16,0.95
13:43:29.990,0.00,-0.49,1.53
13:43:30.023,-0.14,0.42,1.15
13:43:30.060,0.01,-0.33,1.54
13:43:30.094,-0.08,-0.16,0.89
13:43:30.127,0.26,-0.36,0.96
13:43:30.157,0.04,0.01,0.71
13:43:30.194,-0.39,0.38,0.35
13:43:30.227,-0.29,-0.11,1.02
13:43:30.257,-0.01,0.77,0.25
13:43:30.290,0.29,-0.13,0.83
13:43:30.325,0.04,-0.04,1.12
13:43:30.325,0.04,0.05,0.65
13:43:30.357,0.36,-0.20,1.01
13:43:30.392,-0.26,-0.03,0.92
13:43:30.425,0.06,-0.11,0.85
13:43:30.457,0.26,-0.14,0.93
13:43:30.494,0.02,0.18,0.89
13:43:30.529,0.26,-0.05,1.20
13:43:30.558,0.09,-0.02,0.74
13:43:30.594,0.09,-0.25,1.11
13:43:30.627,0.00,0.40,0.74
13:43:30.656,0.57,-0.41,1.29
13:43:30.690,-0.17,0.10,1.41
13:43:30.722,0.23,0.46,0.80
13:43:30.762,0.28,-0.73,1.19
13:43:30.762,-0.57,0.21,0.75
13:43:30.793,-0.27,-0.20,0.64
13:43:30.822,-0.68,-0.43,0.95
13:43:30.856,-0.61,0.09,1.23
13:43:30.891,-0.43,-0.24,0.85
13:43:30.927,-0.24,0.21,1.40
13:43:30.954,0.28,-0.31,1.03
