time,x,y,z
21:51:18.989,0.13,-0.20,1.09
21:51:19.190,0.33,-0.20,1.05
21:51:19.393,0.19,-0.11,1.00
21:51:19.595,0.16,-0.18,0.96
21:51:19.783,0.18,-0.23,1.00
21:51:19.994,0.15,-0.14,1.00
21:51:20.196,0.14,-0.18,0.94
21:51:20.397,0.26,-0.21,0.97
21:51:20.598,0.23,-0.11,0.95
21:51:20.799,0.25,-0.31,1.04
21:51:21.001,0.22,-0.15,0.88
21:51:21.205,0.20,-0.18,0.92
21:51:21.417,0.26,-0.33,0.98
21:51:21.617,0.21,-0.32,0.97
21:51:21.818,0.33,-0.12,0.95
21:51:22.019,0.28,-0.31,0.94
21:51:22.220,0.23,-0.23,0.77
21:51:22.411,0.26,-0.16,1.00
21:51:22.612,0.27,-0.22,1.10
21:51:22.823,0.27,-0.14,0.75
21:51:23.024,0.43,-0.12,1.06
21:51:23.224,0.37,-0.19,1.00
21:51:23.442,0.20,-0.16,0.91
21:51:23.629,0.26,-0.16,0.96
21:51:23.844,0.23,-0.14,1.03
21:51:24.034,0.27,-0.21,0.95
21:51:24.246,0.23,-0.14,1.03
21:51:24.447,0.32,-0.18,0.86
21:51:24.649,0.23,-0.14,0.90
21:51:24.852,0.21,-0.20,1.06
21:51:25.052,0.30,-0.04,0.98
21:51:25.252,0.21,-0.04,1.10
21:51:25.469,0.27,-0.18,0.93
21:51:25.643,0.29,-0.20,1.06
21:51:25.856,0.26,-0.18,0.92
21:51:26.057,0.25,-0.14,0.95
21:51:26.258,0.25,-0.15,0.98
21:51:26.458,0.21,-0.27,1.00
21:51:26.659,0.21,-0.11,0.98
21:51:26.907,0.31,-0.17,0.97
21:51:27.074,0.30,-0.21,0.96
21:51:27.277,0.27,-0.23,0.98
21:51:27.472,0.22,-0.09,0.91
21:51:27.680,0.16,-0.09,0.95
21:51:27.880,0.23,-0.18,0.86
21:51:28.083,0.19,-0.19,1.00
21:51:28.284,0.22,-0.23,1.00
21:51:28.474,0.21,-0.16,1.04
21:51:28.690,0.25,-0.21,1.06
21:51:28.880,0.16,-0.09,0.93
21:51:29.081,0.15,-0.13,1.02
21:51:29.295,0.18,-0.18,1.00
21:51:29.496,0.19,-0.10,1.02
21:51:29.689,0.16,-0.14,0.94
21:51:29.900,0.16,-0.17,1.05
21:51:30.102,0.10,-0.26,1.06
21:51:30.302,0.12,-0.16,0.89
21:51:30.504,0.17,-0.14,0.97
21:51:30.706,0.15,-0.16,1.00
21:51:30.922,0.15,-0.16,0.90
21:51:31.098,0.20,-0.16,1.02
21:51:31.308,0.17,-0.20,1.02
21:51:31.508,0.15,-0.11,0.91
21:51:31.724,0.23,-0.15,1.08
21:51:31.909,0.20,-0.22,0.88
21:51:32.114,0.16,-0.17,1.00
21:51:32.325,0.18,-0.18,1.06
21:51:32.526,0.19,-0.11,0.93
21:51:32.725,0.21,-0.10,1.00
21:51:32.926,0.29,-0.10,0.96
21:51:33.128,0.25,-0.14,1.01
21:51:33.330,0.32,-0.17,0.99
21:51:33.520,0.29,-0.13,1.01
21:51:33.732,0.26,-0.20,0.90
21:51:33.934,0.22,-0.17,0.89
21:51:34.135,0.24,-0.11,1.00
21:51:34.337,0.25,-0.20,0.98
21:51:34.552,0.18,-0.08,0.87
21:51:34.752,0.25,-0.13,0.91
21:51:34.940,0.27,-0.15,0.93
21:51:35.153,0.23,-0.12,0.96
21:51:35.353,0.25,-0.17,1.07
21:51:35.555,0.26,-0.22,1.05
21:51:35.756,0.23,-0.20,0.96
21:51:35.956,0.27,-0.11,0.95
21:51:36.157,0.22,-0.07,1.09
21:51:36.346,0.26,0.01,0.87
21:51:36.557,0.27,-0.03,0.87
21:51:36.772,0.24,-0.12,0.96
21:51:36.973,0.28,-0.17,0.99
21:51:37.174,0.22,-0.10,1.06
21:51:37.365,0.26,-0.07,0.98
21:51:37.566,0.27,-0.19,0.96
21:51:37.776,0.31,-0.12,0.97
21:51:37.976,0.24,-0.09,0.90
21:51:38.178,0.19,-0.17,0.93
21:51:38.381,0.23,-0.28,0.98
21:51:38.585,0.18,-0.16,0.89
21:51:38.787,0.24,-0.14,1.06
21:51:38.990,0.19,-0.16,0.96
21:51:39.190,0.20,-0.20,0.97
21:51:39.392,0.25,-0.21,0.97
21:51:39.582,0.20,-0.20,0.93
21:51:39.794,0.18,-0.17,1.02
21:51:39.994,0.16,-0.21,1.05
21:51:40.196,0.10,-0.18,1.00
21:51:40.398,0.16,-0.18,0.98
21:51:40.615,0.15,-0.23,1.04
21:51:40.815,0.13,-0.24,0.91
21:51:41.005,0.26,-0.10,1.04
21:51:41.205,0.20,-0.18,0.94
21:51:41.417,0.27,-0.17,1.04
21:51:41.619,0.22,-0.21,0.97
21:51:41.820,0.23,-0.20,0.98
21:51:42.020,0.23,-0.16,1.05
21:51:42.223,0.24,-0.18,1.00
21:51:42.424,0.17,-0.17,0.98
21:51:42.627,0.26,-0.23,0.99
21:51:42.843,0.25,-0.29,0.95
21:51:43.026,0.22,-0.28,0.98
21:51:43.227,0.29,-0.25,1.00
21:51:43.429,0.21,-0.11,0.99
21:51:43.645,0.20,-0.22,0.98
21:51:43.846,0.26,-0.23,0.88
21:51:44.047,0.18,-0.14,1.01
21:51:44.236,0.29,-0.19,1.04
21:51:44.448,0.23,-0.19,1.05
21:51:44.649,0.18,-0.19,0.93
21:51:44.849,0.24,-0.25,1.00
21:51:45.051,0.28,-0.19,0.91
21:51:45.252,0.27,-0.15,0.94
21:51:45.441,0.25,-0.17,1.00
21:51:45.642,0.21,-0.07,1.09
21:51:45.852,0.29,-0.17,0.94
21:51:46.069,0.21,-0.06,0.91
21:51:46.271,0.25,-0.23,1.01
21:51:46.471,0.20,-0.08,0.98
21:51:46.658,0.23,-0.16,1.01
21:51:46.862,0.23,-0.20,0.90
21:51:47.074,0.19,-0.15,0.97
21:51:47.274,0.27,-0.17,0.95
21:51:47.475,0.26,-0.11,0.98
21:51:47.676,0.28,-0.16,0.98
21:51:47.877,0.25,-0.18,1.01
21:51:48.067,0.25,-0.24,1.01
21:51:48.267,0.25,-0.24,0.90
21:51:48.485,0.25,-0.21,0.99
21:51:48.674,0.25,-0.24,0.90
21:51:48.888,0.28,-0.23,0.93
21:51:49.081,0.29,-0.27,1.05
21:51:49.290,0.23,-0.18,0.95
21:51:49.491,0.21,-0.18,0.91
21:51:49.706,0.20,-0.12,0.87
21:51:49.908,0.17,-0.27,1.00
21:51:50.109,0.23,-0.07,0.94
21:51:50.325,0.20,-0.15,0.97
21:51:50.510,0.21,-0.09,0.89
21:51:50.710,0.23,-0.16,1.00
21:51:50.910,0.18,-0.21,0.98
21:51:51.111,0.15,-0.21,0.95
21:51:51.316,0.14,-0.17,0.99
21:51:51.502,0.20,-0.20,0.95
21:51:51.712,0.24,-0.15,0.70
21:51:51.928,0.14,-0.15,1.00
21:51:52.127,0.20,-0.23,1.00
21:51:52.316,0.10,-0.14,1.05
21:51:52.527,0.10,-0.18,0.92
21:51:52.720,0.14,-0.18,0.97
21:51:52.929,0.13,-0.20,1.04
21:51:53.129,0.18,-0.22,0.98
21:51:53.330,0.15,-0.19,0.96
21:51:53.547,0.17,-0.18,0.94
21:51:53.748,0.11,-0.15,1.02
21:51:53.940,0.21,-0.24,1.04
21:51:54.149,0.20,-0.12,0.91
21:51:54.350,0.25,-0.23,0.93
21:51:54.551,0.20,-0.16,0.96
21:51:54.751,0.20,-0.14,0.90
21:51:54.940,0.23,-0.12,0.95
21:51:55.152,0.26,-0.20,1.00
21:51:55.352,0.16,-0.18,0.95
21:51:55.552,0.20,-0.13,0.96
21:51:55.753,0.21,-0.21,0.80
21:51:55.968,0.10,-0.22,0.98
21:51:56.186,0.19,-0.36,0.95
21:51:56.370,0.14,0.02,0.87
21:51:56.571,0.18,-0.24,1.01
21:51:56.771,0.17,-0.16,1.00
21:51:56.972,0.23,-0.20,1.03
21:51:57.172,0.16,-0.18,0.94
21:51:57.362,0.12,-0.16,1.03
21:51:57.574,0.14,-0.14,0.98
21:51:57.774,0.11,-0.18,0.98
21:51:57.974,0.11,-0.16,1.04
21:51:58.177,0.12,-0.13,1.04
